지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),지면온도(°C)
108,서울,2017-09-10 09:00,22.4,,1.4,70,74,20,17.5,1005.1,0,.64,,9,Ci,25.4
108,서울,2017-09-10 10:00,23.4,,1.7,70,72,20.6,18,1005.4,0,.81,,10,Cs,28.2
108,서울,2017-09-10 11:00,24.4,,1.7,90,69,21,18.3,1005.2,0,.99,,10,Cs,29.7
108,서울,2017-09-10 12:00,25.2,,2,50,66,21,18.3,1004.3,0,.94,,10,Cs,31.3
108,서울,2017-09-10 13:00,25.5,,1.2,70,67,21.8,18.9,1003.9,0,.86,,10,Cs,30.8
108,서울,2017-09-10 14:00,25.4,,1.8,90,65,21,18.3,1003.3,0,.64,,10,Cs,30.9
108,서울,2017-09-10 15:00,26,,1.8,70,65,21.8,18.9,1002.8,0,1,,10,Cs,31.4
108,서울,2017-09-10 16:00,25.5,,1.4,110,60,19.5,17.1,1003,0,.43,,10,Cs,28.8
108,서울,2017-09-10 17:00,25.2,,1.6,140,58,18.5,16.3,1003.2,0,.29,,10,As,27.1
108,서울,2017-09-10 18:00,24.8,,.8,160,60,18.8,16.5,1003.1,0,.14,,10,As,25.2
108,서울,2017-09-10 19:00,24.2,,1.6,20,71,21.4,18.6,1002.5,0,.03,,,,23.8
108,서울,2017-09-10 20:00,23.7,0,1.8,50,75,21.8,18.9,1002.6,,,,10,ScAs,22.7
108,서울,2017-09-10 21:00,23.2,0,1.3,20,81,22.9,19.7,1002.5,,,,10,ScAs,22.1
108,서울,2017-09-10 22:00,23,.1,1.1,70,75,21,18.3,1002.3,,,,10,ScAs,21.7
108,서울,2017-09-10 23:00,22.6,0,1.7,70,77,21,18.3,1001.6,,,,10,ScAs,21.4
108,서울,2017-09-11 00:00,22.3,.4,.6,20,85,22.8,19.6,1001.1,,,,10,StNs,21.2
108,서울,2017-09-11 01:00,21.8,.5,1,70,89,23.1,19.8,1000.7,,,,10,StNs,21.2
108,서울,2017-09-11 02:00,21.4,3.5,1.3,50,92,23.4,20,1000,,,,10,StNs,21.2
108,서울,2017-09-11 03:00,20.8,8.5,1.5,70,93,22.8,19.6,999.4,,,,10,StNs,20.8
108,서울,2017-09-11 04:00,20.3,3.5,1.1,70,93,22.1,19.1,998.8,,,,10,StNs,20.5
108,서울,2017-09-11 05:00,19.5,4,3.9,70,93,21,18.3,998.2,,,,10,StNs,20
108,서울,2017-09-11 06:00,18.9,2.5,1.7,50,92,20,17.5,997.6,,,,10,StNs,19.7
108,서울,2017-09-11 07:00,18.6,.5,2,50,90,19.2,16.9,997.7,0,.03,,10,StNs,19.6
108,서울,2017-09-11 08:00,18.8,.5,.3,0,91,19.6,17.2,997.8,0,.07,,10,StNs,20
108,서울,2017-09-11 09:00,19,.5,2.5,50,91,19.9,17.4,997.7,0,.24,,10,ScAs,21
108,서울,2017-09-11 10:00,19.1,0,3.2,50,89,19.6,17.2,997.6,0,.4,,10,ScAs,21.8
108,서울,2017-09-11 11:00,20.6,0,3.3,70,81,19.6,17.2,996.9,0,1,,10,ScAs,25.6
108,서울,2017-09-11 12:00,22,,2.9,90,74,19.5,17.1,996.2,.1,1.31,,10,ScAs,27.3
108,서울,2017-09-11 13:00,22.2,,1.7,50,72,19.2,16.9,996.1,0,.89,,10,ScAs,26.5
108,서울,2017-09-11 14:00,22.9,,2.3,50,70,19.5,17.1,995.6,0,.91,,10,ScAs,26.5
108,서울,2017-09-11 15:00,23.8,,1.8,270,65,19.1,16.8,995.9,.4,1.2,,9,ScAcCi,28.8
108,서울,2017-09-11 16:00,23.7,,1.9,360,67,19.6,17.2,995.7,.2,.79,,8,Sc,26.7
108,서울,2017-09-11 17:00,24.5,,1.4,340,64,19.6,17.2,996.1,.6,.85,,7,ScAc,26.2
108,서울,2017-09-11 18:00,23.9,,2.5,360,65,19.2,16.9,996.4,.5,.41,,8,Sc,24.6
108,서울,2017-09-11 19:00,23,,2.6,340,68,19,16.7,997.1,.1,.07,,,,22.5
108,서울,2017-09-11 20:00,22.1,,1.1,360,71,18.8,16.5,997.7,,,,,,20.7
108,서울,2017-09-11 21:00,21.4,,.3,0,77,19.5,17.1,998.5,,,,0,,19.7
108,서울,2017-09-11 22:00,20.7,,1,290,79,19.2,16.9,998.7,,,,,,19
108,서울,2017-09-11 23:00,20.1,,.9,270,81,19,16.7,999.5,,,,,,18.6
108,서울,2017-09-12 00:00,19.6,,.1,0,81,18.4,16.2,999.9,,,,4,,18.6
108,서울,2017-09-12 01:00,19.4,,.5,20,81,18.2,16,1000,,,,,,18.2
108,서울,2017-09-12 02:00,19.2,,.4,0,84,18.6,16.4,1000.4,,,,,,17.6
108,서울,2017-09-12 03:00,18.8,,0,0,84,18.2,16,1000.8,,,,0,,17.2
108,서울,2017-09-12 04:00,18.5,,.2,0,88,18.6,16.4,1001.2,,,,0,,17
108,서울,2017-09-12 05:00,18.2,,0,0,86,17.9,15.8,1001.6,,,,0,,16.7
108,서울,2017-09-12 06:00,17.8,,.9,50,89,18.1,15.9,1002,,,,0,,16.5
108,서울,2017-09-12 07:00,17.7,,1,20,90,18.2,16,1002.6,.3,.13,,0,,17
108,서울,2017-09-12 08:00,19.1,,.7,20,77,16.9,14.9,1002.8,1,.61,,0,,19.9
108,서울,2017-09-12 09:00,21.8,,.5,20,68,17.7,15.6,1003.1,1,1.26,,0,,25.1
108,서울,2017-09-12 10:00,23.8,,1.6,250,64,18.8,16.5,1003.4,1,1.71,,3,Sc,29.6
108,서울,2017-09-12 11:00,24.8,,2.5,290,63,19.6,17.2,1003.4,1,2.02,,5,Sc,32.5
108,서울,2017-09-12 12:00,25.4,,2.2,290,58,18.8,16.5,1003.4,.9,1.82,,4,CuSc,31.7
108,서울,2017-09-12 13:00,26.5,,2.9,270,53,18.3,16.1,1003.3,1,2.42,,2,Sc,32.9
108,서울,2017-09-12 14:00,27.2,,3.5,270,42,15.1,13.1,1003,1,2.78,,1,Sc,34.7
108,서울,2017-09-12 15:00,27.1,,4.7,290,47,16.8,14.8,1002.8,1,2.3,,1,Sc,33.4
108,서울,2017-09-12 16:00,27,,3.1,320,42,14.9,12.9,1002.9,1,1.94,,0,,30.4
108,서울,2017-09-12 17:00,26.7,,4.3,290,37,12.9,10.7,1003.3,1,1.33,,0,,26.2
108,서울,2017-09-12 18:00,25.6,,3,270,34,11.1,8.5,1004,1,.67,,0,,22.7
108,서울,2017-09-12 19:00,23.6,,4.2,270,31,9,5.4,1004.3,.4,.1,,,,19.8
108,서울,2017-09-12 20:00,22.4,,2.7,250,32,8.6,4.8,1005,,,,,,18.4
108,서울,2017-09-12 21:00,21.3,,1.4,290,38,9.5,6.3,1005.7,,,,0,,17.5
108,서울,2017-09-12 22:00,20.1,,1.6,340,44,10.3,7.4,1006.3,,,,,,16.7
108,서울,2017-09-12 23:00,19.5,,2.1,340,45,10.2,7.2,1006.8,,,,,,16.1
108,서울,2017-09-13 00:00,18.9,,2.1,320,51,11.1,8.5,1007.2,,,,0,,15.6
108,서울,2017-09-13 01:00,18.3,,1.5,290,51,10.6,7.9,1007.4,,,,,,15.2
108,서울,2017-09-13 02:00,17.8,,2,270,54,10.9,8.3,1007.2,,,,,,15
108,서울,2017-09-13 03:00,17.4,,.7,290,53,10.5,7.7,1007.3,,,,0,,14.8
108,서울,2017-09-13 04:00,17,,.4,0,56,10.8,8.1,1007.3,,,,0,,14.5
108,서울,2017-09-13 05:00,16.6,,.9,270,61,11.5,9,1007.6,,,,0,,14.3
108,서울,2017-09-13 06:00,16.1,,.3,0,63,11.5,9,1007.9,,,,0,,13.9
108,서울,2017-09-13 07:00,16.1,,1.1,360,62,11.3,8.8,1008.6,.5,.13,,0,,14.3
108,서울,2017-09-13 08:00,18.1,,1.2,20,55,11.4,8.9,1008.8,1,.72,,0,,17.6
108,서울,2017-09-13 09:00,20.4,,1.8,290,51,12.2,9.9,1009.4,1,1.39,,0,,23.5
108,서울,2017-09-13 10:00,23,,1,250,45,12.6,10.4,1009.4,1,1.97,,0,,28.7
108,서울,2017-09-13 11:00,24.3,,1.9,250,40,12.1,9.8,1009,1,2.45,,0,,33
108,서울,2017-09-13 12:00,24.8,,3.5,290,33,10.3,7.4,1008.6,1,2.8,,0,,34.9
108,서울,2017-09-13 13:00,25.3,,3.1,290,38,12.2,9.9,1008.3,1,2.89,,0,,36.1
108,서울,2017-09-13 14:00,26.6,,3.3,250,30,10.4,7.5,1007.8,1,2.77,,0,,36
108,서울,2017-09-13 15:00,26.8,,3.7,250,32,11.2,8.7,1007.4,1,2.44,,0,,35.1
108,서울,2017-09-13 16:00,26.8,,2.4,290,33,11.6,9.1,1007.4,1,1.97,,0,,32.1
108,서울,2017-09-13 17:00,26.7,,2.9,270,32,11.2,8.6,1007.6,1,1.33,,0,,27.7
108,서울,2017-09-13 18:00,25.3,,3.1,290,37,11.9,9.5,1007.9,1,.65,,0,,23.8
108,서울,2017-09-13 19:00,23.1,,2.8,270,52,14.6,12.6,1008.3,.4,.09,,,,21.2
108,서울,2017-09-13 20:00,22,,.7,340,61,16.1,14.1,1008.8,,,,,,19.5
108,서울,2017-09-13 21:00,21.2,,2,290,66,16.5,14.5,1009.1,,,,0,,18.5
108,서울,2017-09-13 22:00,20.4,,.4,0,68,16.2,14.2,1009.1,,,,,,17.4
108,서울,2017-09-13 23:00,19.6,,.5,290,64,14.5,12.5,1009.3,,,,,,16.5
108,서울,2017-09-14 00:00,18.9,,.6,20,59,12.9,10.7,1009.6,,,,0,,15.8
108,서울,2017-09-14 01:00,17.9,,1.5,50,63,12.9,10.7,1009.4,,,,,,15.2
108,서울,2017-09-14 02:00,17.2,,1.3,270,67,13.1,11,1009.4,,,,,,14.6
108,서울,2017-09-14 03:00,16.8,,1.1,250,65,12.4,10.1,1009.4,,,,0,,14.3
108,서울,2017-09-14 04:00,16.1,,1.2,50,67,12.2,9.9,1009.5,,,,0,,13.7
108,서울,2017-09-14 05:00,15.2,,1.6,20,72,12.4,10.1,1009.5,,,,0,,13.5
108,서울,2017-09-14 06:00,15.2,,1.1,360,70,12,9.7,1010.2,,,,1,Ci,13.1
108,서울,2017-09-14 07:00,15.2,,2,50,68,11.7,9.3,1010.6,.4,.14,,6,Cc,14.5
108,서울,2017-09-14 08:00,17.4,,1.2,70,57,11.2,8.7,1010.7,.9,.59,,7,Ci,18.1
108,서울,2017-09-14 09:00,20.7,,1.6,70,49,11.9,9.5,1010.6,1,1.38,,2,Ci,23.7
108,서울,2017-09-14 10:00,23.2,,2.7,90,44,12.4,10.2,1010.6,1,1.99,,1,Ci,29.4
108,서울,2017-09-14 11:00,25.3,,1.9,70,38,12.2,9.9,1010.4,1,2.46,,0,,34.8
108,서울,2017-09-14 12:00,26.6,,1.4,110,38,13.2,11.1,1009.6,1,2.71,,0,,38.2
108,서울,2017-09-14 13:00,27.5,,1,90,31,11.3,8.8,1008.7,1,2.84,,1,Ci,40.4
108,서울,2017-09-14 14:00,28.5,,1.6,360,31,12,9.7,1007.9,1,2.72,,1,Ci,40.3
108,서울,2017-09-14 15:00,29.1,,2.5,250,36,14.4,12.4,1007.6,1,1.92,,3,Ci,37.8
108,서울,2017-09-14 16:00,29.2,,3,340,36,14.5,12.5,1007,1,1.9,,2,Ci,35.2
108,서울,2017-09-14 17:00,28.1,,2.4,340,36,13.7,11.6,1007.1,1,1.27,,1,Ci,30.1
108,서울,2017-09-14 18:00,27,,2,340,37,13.1,11,1007.7,1,.6,,2,Ci,26.1
108,서울,2017-09-14 19:00,24.7,,.7,320,44,13.7,11.6,1007.9,.2,.07,,,,22.7
108,서울,2017-09-14 20:00,23.4,,1.1,70,41,11.7,9.3,1008.6,,,,,,20.7
108,서울,2017-09-14 21:00,22.6,,1.5,90,40,10.9,8.3,1009.2,,,,4,Ci,19.9
108,서울,2017-09-14 22:00,22,,1.7,50,41,10.8,8.1,1009.5,,,,,,19.4
108,서울,2017-09-14 23:00,21.3,,2.2,50,49,12.4,10.1,1009.7,,,,,,18.4
108,서울,2017-09-15 00:00,21,,2.6,70,55,13.7,11.6,1009.8,,,,0,,18
108,서울,2017-09-15 01:00,20.5,,3.3,70,59,14.2,12.2,1009.6,,,,,,17.7
108,서울,2017-09-15 02:00,19.7,,3.6,70,60,13.7,11.7,1009.6,,,,,,17.2
108,서울,2017-09-15 03:00,19.3,,2.7,70,61,13.6,11.5,1009.5,,,,0,,16.9
108,서울,2017-09-15 04:00,19,,2.8,50,62,13.6,11.5,1009.6,,,,0,,16.5
108,서울,2017-09-15 05:00,18.4,,3,70,61,12.9,10.7,1009.7,,,,0,,15.9
108,서울,2017-09-15 06:00,18,,2.9,70,62,12.8,10.6,1010.1,,,,1,Ci,15.5
108,서울,2017-09-15 07:00,18,,2.7,70,60,12.4,10.1,1010.3,.5,.13,,1,Ci,15.7
108,서울,2017-09-15 08:00,20.5,,3.4,70,55,13.2,11.1,1010.5,1,.68,,1,Ci,18.7
108,서울,2017-09-15 09:00,22.9,,3.1,70,50,13.9,11.9,1010.7,1,1.34,,0,,25.1
108,서울,2017-09-15 10:00,24.4,,5.6,90,47,14.3,12.3,1010.6,1,1.97,,1,Ci,31.7
108,서울,2017-09-15 11:00,25.1,,4.8,50,46,14.6,12.6,1010.4,1,2.4,,2,ScCi,36.9
108,서울,2017-09-15 12:00,26.1,,2.7,70,44,14.8,12.8,1010,1,2.62,,4,Sc,38.4
108,서울,2017-09-15 13:00,26.7,,3.4,50,41,14.3,12.3,1009.4,1,2.57,,6,Sc,40.6
108,서울,2017-09-15 14:00,27.2,,2.8,70,38,13.7,11.6,1008.4,1,2.13,,7,ScCi,39
108,서울,2017-09-15 15:00,27.6,,2.1,70,35,12.9,10.7,1007.7,.9,1.86,,5,ScCi,37.8
108,서울,2017-09-15 16:00,27.3,,4.1,70,35,12.6,10.4,1007.4,1,1.67,,6,ScCi,34
108,서울,2017-09-15 17:00,26.8,,3.9,50,38,13.3,11.2,1007.3,1,1.07,,8,ScCi,29.8
108,서울,2017-09-15 18:00,25.4,,3.5,50,39,12.6,10.4,1007.5,.9,.51,,9,ScCi,26.2
108,서울,2017-09-15 19:00,24,,3.8,50,40,11.9,9.5,1007.3,0,.08,,,,23.4
108,서울,2017-09-15 20:00,23,,4.2,70,39,10.9,8.2,1007.8,,,,,,21.7
108,서울,2017-09-15 21:00,21.8,,4.1,70,44,11.4,8.9,1008.4,,,,6,Ci,20.2
108,서울,2017-09-15 22:00,20.8,,4.1,50,48,11.7,9.3,1008.4,,,,,,19.1
108,서울,2017-09-15 23:00,20,,3.5,50,50,11.6,9.2,1008.2,,,,,,18.4
108,서울,2017-09-16 00:00,19.3,,3.8,70,52,11.6,9.1,1008.1,,,,6,Ci,17.7
108,서울,2017-09-16 01:00,18.8,,3,70,55,11.9,9.5,1007.9,,,,,,17
108,서울,2017-09-16 02:00,18.4,,3.1,70,56,11.8,9.4,1007.4,,,,,,16.4
108,서울,2017-09-16 03:00,18,,3.6,70,59,12.1,9.8,1007,,,,0,,16
108,서울,2017-09-16 04:00,17.6,,3.3,70,60,12,9.7,1006.7,,,,0,,15.6
108,서울,2017-09-16 05:00,17.4,,3.1,70,59,11.6,9.2,1006.7,,,,0,,15.4
108,서울,2017-09-16 06:00,17,,2.6,70,61,11.8,9.4,1006.8,,,,1,Ci,14.9
108,서울,2017-09-16 07:00,16.8,,2.7,70,59,11.2,8.7,1007,.3,.09,,2,Ci,15
108,서울,2017-09-16 08:00,19.2,,3.1,70,49,10.9,8.2,1006.9,1,.65,,2,Ci,18.2
108,서울,2017-09-16 09:00,21.3,,4.1,70,48,12.1,9.8,1006.7,1,1.36,,3,Ci,25.2
108,서울,2017-09-16 10:00,23.3,,3.8,70,47,13.4,11.3,1006.6,1,2.03,,3,Ci,32.5
108,서울,2017-09-16 11:00,24.7,,4.4,50,44,13.7,11.6,1005.9,1,2.48,,3,Ci,38.9
108,서울,2017-09-16 12:00,25.9,,4.5,50,43,14.3,12.3,1005.3,1,2.74,,3,Ci,42.7
108,서울,2017-09-16 13:00,26.8,,4.6,110,43,15.1,13.1,1004.2,1,2.93,,7,ScCi,44.7
108,서울,2017-09-16 14:00,26.6,,4,50,44,15.3,13.3,1003.1,1,2.34,,6,ScCi,40.3
108,서울,2017-09-16 15:00,27.2,,4.2,50,43,15.5,13.5,1002.3,1,2.08,,7,ScCi,39.3
108,서울,2017-09-16 16:00,27.1,,4.4,70,42,15,13,1001.9,1,1.83,,6,ScCi,36.1
108,서울,2017-09-16 17:00,26.6,,3.7,70,42,14.6,12.6,1001.9,1,1.21,,7,Sc,30.7
108,서울,2017-09-16 18:00,24.7,,3.8,70,46,14.2,12.2,1002.3,.7,.42,,8,ScCi,26.2
108,서울,2017-09-16 19:00,23.6,,4.6,70,47,13.7,11.6,1002.7,0,.07,,,,23.8
108,서울,2017-09-16 20:00,22.6,,4.5,70,49,13.4,11.3,1002.8,,,,,,21.7
108,서울,2017-09-16 21:00,21.8,,3.6,70,52,13.5,11.4,1003.2,,,,1,Ci,20.2
108,서울,2017-09-16 22:00,21.2,,3.7,70,52,13,10.9,1002.9,,,,,,19.4
108,서울,2017-09-16 23:00,20.6,,2.7,50,54,13,10.9,1002.9,,,,,,18.5
108,서울,2017-09-17 00:00,20.3,,3.1,70,55,13,10.9,1002.3,,,,2,,18.2
108,서울,2017-09-17 01:00,19.7,,2.3,20,57,13,10.9,1001.7,,,,,,17.8
108,서울,2017-09-17 02:00,19.4,,2.6,50,57,12.8,10.6,1001.1,,,,,,17.7
108,서울,2017-09-17 03:00,19.4,,3.1,50,57,12.8,10.6,1000.8,,,,6,Ci,17.8
108,서울,2017-09-17 04:00,19.2,,3.2,50,57,12.6,10.4,1000.2,,,,8,Ci,17.7
108,서울,2017-09-17 05:00,19,,2,20,57,12.4,10.2,1000.1,,,,4,Ci,17.1
108,서울,2017-09-17 06:00,19.1,,2.9,50,55,12.1,9.8,1000,,,,7,ScCi,17.4
108,서울,2017-09-17 07:00,19.5,,3.5,50,55,12.4,10.2,1000,.1,.08,,8,ScCi,18.1
108,서울,2017-09-17 08:00,20,,3,50,58,13.5,11.4,999.5,.1,.32,,9,Ci,20.1
108,서울,2017-09-17 09:00,21.8,,3.6,50,54,14,12,999.5,.5,.81,,8,Ci,24.8
108,서울,2017-09-17 10:00,24,,3.4,50,50,14.9,12.9,998.9,1,1.74,,7,Ci,33.6
108,서울,2017-09-17 11:00,25.6,,2.7,20,49,16,14,998.4,1,2.42,,1,Ci,41.2
108,서울,2017-09-17 12:00,27.1,,2.2,70,44,15.7,13.7,997.6,1,2.69,,1,Ci,45.6
108,서울,2017-09-17 13:00,28,,3.2,50,41,15.5,13.5,996.8,1,2.81,,1,Sc,47.1
108,서울,2017-09-17 14:00,28.7,,4,50,36,14.1,12.1,996,1,2.7,,2,Sc,44.8
108,서울,2017-09-17 15:00,29.2,,3.1,360,37,15,13,995.2,1,2.21,,3,Sc,43.6
108,서울,2017-09-17 16:00,28.2,,2.7,20,39,14.9,12.9,994.6,1,1.37,,2,Sc,36.8
108,서울,2017-09-17 17:00,28.4,,2.6,360,39,15.1,13.1,994.6,1,1.24,,2,Sc,32
108,서울,2017-09-17 18:00,26.1,,4,360,45,15.2,13.2,994.9,1,.57,,2,Sc,26.8
108,서울,2017-09-17 19:00,24.1,,2.9,20,49,14.7,12.7,995.3,.3,.08,,,,23.6
108,서울,2017-09-17 20:00,23.1,,2.3,50,52,14.6,12.6,996,,,,,,22
108,서울,2017-09-17 21:00,22.2,,2.5,50,55,14.7,12.7,996.4,,,,1,Sc,20.4
108,서울,2017-09-17 22:00,21.2,,1.7,20,59,14.8,12.8,996.5,,,,,,19.1
108,서울,2017-09-17 23:00,20.3,,1.1,20,61,14.5,12.5,996.5,,,,,,17.8
108,서울,2017-09-18 00:00,19.5,,1.2,50,63,14.2,12.2,996.5,,,,0,,16.9
108,서울,2017-09-18 01:00,18.8,,.6,20,65,14,12,996.8,,,,,,16.1
108,서울,2017-09-18 02:00,18.1,,1.6,270,74,15.3,13.3,996.9,,,,,,15.9
108,서울,2017-09-18 03:00,17.6,,.2,0,74,14.9,12.9,997.1,,,,0,,15.4
108,서울,2017-09-18 04:00,17.2,,1.4,70,73,14.3,12.3,997.1,,,,0,,15.1
108,서울,2017-09-18 05:00,16.9,,1.3,50,75,14.4,12.4,997.2,,,,0,,14.8
108,서울,2017-09-18 06:00,16.6,,.5,20,77,14.5,12.5,997.8,,,,0,,14.4
108,서울,2017-09-18 07:00,16.5,,.8,20,76,14.2,12.2,998.4,.3,.1,,0,,15
108,서울,2017-09-18 08:00,18.3,,.8,20,63,13.2,11.1,998.9,1,.59,,0,,18.8
108,서울,2017-09-18 09:00,21.4,,.5,140,54,13.7,11.6,999.1,1,1.24,,0,,26.5
108,서울,2017-09-18 10:00,23.5,,1.1,200,49,14.1,12.1,999.4,1,1.84,,0,,33.4
108,서울,2017-09-18 11:00,24.4,,3.1,250,51,15.5,13.5,999.5,1,2.31,,0,,40
108,서울,2017-09-18 12:00,25.9,,2.6,250,47,15.7,13.7,999,1,2.64,,2,Sc,44.3
108,서울,2017-09-18 13:00,26.6,,2.9,250,42,14.6,12.6,998.4,1,2.29,,3,Sc,42.6
108,서울,2017-09-18 14:00,27,,3.3,270,38,13.5,11.4,998,1,2.54,,4,ScCi,45.2
108,서울,2017-09-18 15:00,27.4,,3.4,270,42,15.3,13.3,997.5,1,2.19,,4,ScCi,40.8
108,서울,2017-09-18 16:00,27,,3.3,250,45,16,14,997.4,1,1.68,,7,ScCi,36.6
108,서울,2017-09-18 17:00,25.9,,3.5,270,50,16.6,14.6,997.4,1,1.03,,6,ScCi,31
108,서울,2017-09-18 18:00,24.2,,3.6,270,58,17.5,15.4,997.7,.9,.45,,2,Sc,26.7
108,서울,2017-09-18 19:00,23,,3.4,270,63,17.6,15.5,998,.2,.08,,,,23.4
108,서울,2017-09-18 20:00,22.2,,2.9,270,70,18.6,16.4,998.6,,,,,,21.6
108,서울,2017-09-18 21:00,21.5,,1.9,270,72,18.4,16.2,999.1,,,,2,Sc,20.3
108,서울,2017-09-18 22:00,21,,2,270,77,19.1,16.8,999.2,,,,,,19.6
108,서울,2017-09-18 23:00,20.9,,1.6,250,77,19,16.7,999.4,,,,,,19.3
108,서울,2017-09-19 00:00,20.7,,1.2,250,78,19,16.7,999.3,,,,4,Sc,18.5
108,서울,2017-09-19 01:00,20.6,,2.5,200,76,18.4,16.2,999.6,,,,,,18.7
108,서울,2017-09-19 02:00,20.3,,.9,250,84,20,17.5,999.7,,,,,,18.1
108,서울,2017-09-19 03:00,20.2,,1.6,200,82,19.4,17,999.5,,,,8,Sc,18.8
108,서울,2017-09-19 04:00,20.4,,.6,160,83,19.9,17.4,999.4,,,,8,Sc,19.5
108,서울,2017-09-19 05:00,20.4,,1.8,160,82,19.6,17.2,999.5,,,,9,Sc,19.5
108,서울,2017-09-19 06:00,20.3,,1.1,110,82,19.5,17.1,999.9,,,,9,Sc,19.8
108,서울,2017-09-19 07:00,20.5,,1.8,140,81,19.5,17.1,1000,0,.06,,9,Sc,20.2
108,서울,2017-09-19 08:00,20.9,,1.1,140,79,19.5,17.1,1000.5,0,.25,,9,Sc,22.1
108,서울,2017-09-19 09:00,22.2,,2.1,140,73,19.5,17.1,1000.4,.5,.72,,8,Sc,26.5
108,서울,2017-09-19 10:00,23.6,,2.3,180,69,20,17.5,1000.1,.8,1.27,,8,Sc,30
108,서울,2017-09-19 11:00,24.1,,3.1,180,68,20.4,17.8,999.6,.3,1.08,,9,Sc,31
108,서울,2017-09-19 12:00,23.9,,1.9,200,71,21,18.3,999.2,0,.47,,9,Sc,28.2
108,서울,2017-09-19 13:00,24.8,,3.6,200,71,22.1,19.1,998.2,0,.57,,9,Sc,29.5
108,서울,2017-09-19 14:00,25.2,,5.7,230,75,24,20.4,997.2,.2,.81,,9,Sc,30.6
108,서울,2017-09-19 15:00,25.5,,4.2,230,75,24.4,20.7,996.8,.1,.76,,9,Sc,30.4
108,서울,2017-09-19 16:00,25.6,,4.8,230,74,24.3,20.6,996.7,.2,.6,,9,Sc,30.1
108,서울,2017-09-19 17:00,25.3,,6,230,74,23.8,20.3,997.1,0,.43,,9,Sc,27.8
108,서울,2017-09-19 18:00,24.8,,4.8,230,77,24,20.4,997,0,.22,,8,Sc,26
108,서울,2017-09-19 19:00,24.4,,4.4,230,77,23.4,20,997,0,.02,,,,24.4
108,서울,2017-09-19 20:00,24.3,,6.2,230,77,23.4,20,997,,,,,,23.9
108,서울,2017-09-19 21:00,23.3,4,6,250,88,25,21.1,998,,,,10,CbStNs,22.7
108,서울,2017-09-19 22:00,22.2,4,4.6,270,87,23.2,19.9,997.8,,,,3,ScAc,21.4
108,서울,2017-09-19 23:00,20.9,,3,230,84,20.6,18,998.6,,,,,,20.2
108,서울,2017-09-20 00:00,20.6,,3.4,250,85,20.5,17.9,999.2,,,,2,Ac,19.4
108,서울,2017-09-20 01:00,19.6,,2.9,290,59,13.4,11.3,999.7,,,,,,17.6
108,서울,2017-09-20 02:00,18.3,,2.5,250,50,10.4,7.6,1000.1,,,,,,16.1
108,서울,2017-09-20 03:00,17.5,,3.3,270,45,9,5.4,1000.5,,,,0,,14.8
108,서울,2017-09-20 04:00,16.4,,2.9,340,51,9.5,6.2,1001,,,,0,,13.7
108,서울,2017-09-20 05:00,15.2,,1.4,270,52,8.9,5.3,1001,,,,0,,13.1
108,서울,2017-09-20 06:00,14.4,,1.5,270,58,9.5,6.2,1001.3,,,,0,,12.4
108,서울,2017-09-20 07:00,14.3,,1.2,290,57,9.2,5.8,1001.7,.5,.11,,0,,12.3
108,서울,2017-09-20 08:00,16.1,,2.9,250,48,8.7,5,1002,1,.65,,0,,14.7
108,서울,2017-09-20 09:00,17.6,,3.4,320,45,9,5.5,1002.5,1,1.34,,1,Ci,19.6
108,서울,2017-09-20 10:00,19.2,,2.6,290,43,9.5,6.3,1003.1,1,1.95,,1,Ci,25
108,서울,2017-09-20 11:00,20.6,,3.2,270,43,10.4,7.5,1003.1,1,2.43,,1,Ci,29
108,서울,2017-09-20 12:00,21.7,,4.2,290,35,9,5.5,1003.2,1,2.73,,1,Ci,31.6
108,서울,2017-09-20 13:00,22.6,,3.1,290,36,9.8,6.7,1002.7,1,2.83,,1,Ci,32.6
108,서울,2017-09-20 14:00,23.1,,2.5,340,35,9.8,6.7,1002.1,1,2.7,,1,Ci,32
108,서울,2017-09-20 15:00,24.8,,2,250,33,10.3,7.4,1001.7,1,2.35,,1,Ci,30.4
108,서울,2017-09-20 16:00,23.9,,2.5,340,32,9.4,6.1,1001.6,1,1.86,,0,,27.3
108,서울,2017-09-20 17:00,23.7,,2.3,360,34,9.9,6.8,1001.9,1,1.23,,1,Ci,23.7
108,서울,2017-09-20 18:00,22.7,,1.9,320,38,10.4,7.6,1002.2,1,.52,,2,Ci,20.5
108,서울,2017-09-20 19:00,20.8,,1.4,290,50,12.2,9.9,1002.4,.1,.04,,,,18.2
108,서울,2017-09-20 20:00,20,,2.1,270,55,12.8,10.6,1003.1,,,,,,17
108,서울,2017-09-20 21:00,19.8,,2.4,250,61,14,12,1003.7,,,,0,,16.5
108,서울,2017-09-20 22:00,19.1,,.9,270,66,14.5,12.5,1003.9,,,,,,15.7
108,서울,2017-09-20 23:00,18.5,,.7,360,71,15.1,13.1,1004.1,,,,,,15.1
108,서울,2017-09-21 00:00,17.7,,.9,20,76,15.4,13.4,1004.1,,,,1,,14.5
108,서울,2017-09-21 01:00,16.7,,1.4,50,71,13.5,11.4,1004.2,,,,,,13.9
